ikey,smiles,dg_hyd,T,err,unit,process,route
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-3.374201349457,298.15,10.0,[ln(molar/molar)],KWG,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-2.596830002769387,313.15,45.0,kPa/mf,KWG,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-2.384173223118107,323.15,150.0,kPa/mf,KWG,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-2.18172248917334,333.15,510.0,kPa/mf,KWG,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-1.915926617154556,343.15,1040.0,kPa/mf,KWG,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-1.6343172628585356,353.15,1670.0,kPa/mf,KWG,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-1.4721360392810776,363.15,1530.0,kPa/mf,KWG,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-2.983819600837717,298.15,10.0,atm cm3/mol,KWG,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-3.0422704431053167,298.15,1.4,log(M/M),KWG,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-3.0974096515028475,298.15,30.6299,(Pa m3)/mol,KWG,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-2.9485096544802927,298.15,0.38,(Pa m3)/mol,KWG,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-2.947681274749675,298.15,0.000551,atm m3/mol,KWG,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-3.0,298.15,1.93,kcal/mol,DGS,free_energy
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-3.04,298.15,1.93,kcal/mol,DGS,free_energy
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-3.040152963671128,298.15,8.08,kJ/mol,FEOH,free_energy
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-3.038722773171953,298.15,22.2,M/atm,KGW,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-2.9467731646221904,298.15,1.4,log(M/M),KGW,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-3.0422704431053167,298.15,1.4,log(M/M),KGW,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-3.0422704431053167,298.15,1.4,log(M/M),KGW,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,3.33818136998794,327.15,1.4,log(M/M),KGW,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-2.9475085221803554,298.15,3060000.0,Pa/mf,KWG,henry
CATSNJVOTSVZJV-UHFFFAOYSA-N,O=C(CCCCC)C,-3.0422704431053167,298.15,1.4,log(M/M),KWG,henry
OTTZHAVKAVGASB-UHFFFAOYSA-N,CC=CCCCC,1.6801841666152113,298.15,1.36,atm m3/mol,KWG,henry
OTTZHAVKAVGASB-UHFFFAOYSA-N,CC=CCCCC,1.6780236076320802,298.15,1.414213562,log(M/M),KGW,henry
QNVRIHYSUZMSGM-UHFFFAOYSA-N,OC(CCCC)C,-4.094326481161401,298.15,7.95e-05,atm m3/mol,KWG,henry
QNVRIHYSUZMSGM-UHFFFAOYSA-N,OC(CCCC)C,-4.092740506419708,298.15,1.4,log(M/M),KGW,henry
QNVRIHYSUZMSGM-UHFFFAOYSA-N,OC(CCCC)C,-4.092740506419708,298.15,1.4,log(M/M),KGW,henry
QNVRIHYSUZMSGM-UHFFFAOYSA-N,OC(CCCC)C,-4.092740506419708,298.15,1.4,log(M/M),KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.3,298.15,1.93,kcal/mol,DGS,free_energy
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.41,298.15,1.93,kcal/mol,DGS,free_energy
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.29,298.15,1.93,kCal/mol,DGS,free_energy
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.29,298.15,1.93,kCal/mol,DGS,free_energy
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.29,298.15,1.94,kCal/mol,DGS,free_energy
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.2887189292543018,298.15,8.08,kJ/mol,FEOH,free_energy
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.2887189292543018,298.15,8.08,kJ/mol,FEOH,free_energy
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.29,298.15,1.93,kcal/mol,FEOH,free_energy
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.28,298.15,1.93,kcal/mol,FEOH,free_energy
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.287834873490499,298.15,1.41,log(M/M),KGW,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.287834873490499,298.15,1.41,log(M/M),KGW,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.287834873490499,298.15,1.414213562,log(M/M),KGW,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.3014773418452315,298.15,1.4,log(M/M),KGW,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.285106379819553,298.15,1.414,[log(molar/molar)],KGW,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.287834873490499,298.15,1.4,log(M/M),KGW,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.287834873490499,298.15,1.4,log(M/M),KGW,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.1567146695910764,303.15,0.02,M/M,KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.228533170523139,298.15,0.0001,M/M,KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-2.6356986372622986,323.15,10.0,[molar/molar],KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-2.4342775782228756,333.15,10.0,[molar/molar],KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-2.248143245055765,343.15,10.0,[molar/molar],KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-1.983818468615089,353.15,10.0,[molar/molar],KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.181643765862,298.15,1.0,[ln(molar/molar)],KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.3374672873558,298.15,1.0,[ln(molar/molar)],KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.437597230825199,298.15,10.0,[ln(molar/molar)],KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-2.8420408553871614,313.15,90.0,kPa/mf,KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-2.6421649262356044,323.15,16.0,kPa/mf,KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-2.444006582866207,333.15,117.0,kPa/mf,KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-2.260212041572875,343.15,570.0,kPa/mf,KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-2.0023269010851936,353.15,860.0,kPa/mf,KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-1.9066833657820297,363.15,1330.0,kPa/mf,KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.299902549938331,298.15,1690000.0,Pa/mf,KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.287834873490499,298.15,1.4,log(M/M),KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.300530584018546,297.85,14.0,kPa/mf,KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.3837298372682136,298.15,14.0,kPa/mf,KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.3014773418452315,298.15,1.4,log(M/M),KWG,henry
QQZOPKMRPOGIEB-UHFFFAOYSA-N,O=C(CCCC)C,-3.30029923515222,298.15,0.000304,atm m3/mol,KWG,henry
MELUCTCJOARQQG-UHFFFAOYSA-N,CC#CCCC,0.2842670956179817,298.15,1.41,log(atm/mf),KWG,henry
GCDBEYOJCZLKMC-UHFFFAOYSA-N,Oc1cc2c(cc1)C(=O)c1c(cccc1)C2=O,-12.447025961660284,298.15,6e-11,atm m3/mol,KWG,henry
JECYUBVRTQDVAT-UHFFFAOYSA-N,Oc1c(cccc1)C(=O)C,-5.3891159716387085,278.0,1.4e-05,M/M,KWG,henry
JECYUBVRTQDVAT-UHFFFAOYSA-N,Oc1c(cccc1)C(=O)C,-5.226591583187637,283.0,1.7e-05,M/M,KWG,henry
JECYUBVRTQDVAT-UHFFFAOYSA-N,Oc1c(cccc1)C(=O)C,-5.039160003031559,288.0,3e-05,M/M,KWG,henry
JECYUBVRTQDVAT-UHFFFAOYSA-N,Oc1c(cccc1)C(=O)C,-4.852985443779726,293.0,5e-05,M/M,KWG,henry
JECYUBVRTQDVAT-UHFFFAOYSA-N,Oc1c(cccc1)C(=O)C,-4.620998904533961,298.15,6e-05,M/M,KWG,henry
SMQUZDBALVYZAC-UHFFFAOYSA-N,Oc1ccccc1C=O,-4.9652984479560764,298.15,1.83e-05,atm m3/mol,KWG,henry
SMQUZDBALVYZAC-UHFFFAOYSA-N,Oc1ccccc1C=O,-5.140286661075266,278.0,2e-05,M/M,KWG,henry
SMQUZDBALVYZAC-UHFFFAOYSA-N,Oc1ccccc1C=O,-5.077165773754324,283.0,3e-05,M/M,KWG,henry
SMQUZDBALVYZAC-UHFFFAOYSA-N,Oc1ccccc1C=O,-4.903871218138146,288.0,4e-05,M/M,KWG,henry
SMQUZDBALVYZAC-UHFFFAOYSA-N,Oc1ccccc1C=O,-4.829216805955728,293.0,5e-05,M/M,KWG,henry
SMQUZDBALVYZAC-UHFFFAOYSA-N,Oc1ccccc1C=O,-4.666019404949171,298.15,6e-05,M/M,KWG,henry
YGSDEFSMJLZEOE-UHFFFAOYSA-N,Oc1ccccc1C(O)=O,-8.898786057509335,298.15,2.39e-08,atm m3/mol,KWG,henry
YGSDEFSMJLZEOE-UHFFFAOYSA-N,Oc1ccccc1C(O)=O,-8.898786057509335,298.15,2.37e-08,(atm m3)/mol,KWG,henry
NYHNVHGFPZAZGA-UHFFFAOYSA-N,OC(C(=O)O)CCCC,-6.773903652639617,298.15,8.54e-07,(atm m3)/mol,KWG,henry
XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCc1occc1,-7.493984957412597,298.15,2.53e-07,(atm m3)/mol,KWG,henry
XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCc1occc1,-7.493984957412597,298.15,2.56e-07,atm m3/mol,KWG,henry
XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCc1occc1,-7.489715126748067,298.15,1.4,log(M/M),KGW,henry
XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCc1occc1,-7.489715126748067,298.15,1.4,log(M/M),KGW,henry
CELWCAITJAEQNL-UHFFFAOYSA-N,OC1OCCCC1,-6.116639465955206,293.15,0.060802,log(M/M),KWG,henry
IQRUSQUYPCHEKN-UHFFFAOYSA-N,IC(CC)C,-1.5016955555910327,298.15,0.00632,atm m3/mol,KWG,henry
KQDJTBPASNJQFQ-UHFFFAOYSA-N,Ic1ccccc1O,-6.2,298.15,1.93,kcal/mol,FEOH,free_energy
KQDJTBPASNJQFQ-UHFFFAOYSA-N,Ic1ccccc1O,-6.207323101403224,298.15,1.41,log(M/M),KGW,henry
KQDJTBPASNJQFQ-UHFFFAOYSA-N,Ic1ccccc1O,-6.207323101403224,298.15,1.414213562,log(M/M),KGW,henry
KQDJTBPASNJQFQ-UHFFFAOYSA-N,Ic1ccccc1O,-6.207323101403224,298.15,1.4,log(M/M),KGW,henry
KQDJTBPASNJQFQ-UHFFFAOYSA-N,Ic1ccccc1O,-6.207323101403224,298.15,1.4,log(M/M),KWG,henry
KQDJTBPASNJQFQ-UHFFFAOYSA-N,Ic1ccccc1O,-6.207323101403224,298.15,1.4,log(M/M),KWG,henry
FMKOJHQHASLBPH-UHFFFAOYSA-N,IC(C)C,-0.5,298.15,1.93,kcal/mol,DGS,free_energy
FMKOJHQHASLBPH-UHFFFAOYSA-N,IC(C)C,-0.46,298.15,1.93,kCal/mol,DGS,free_energy
FMKOJHQHASLBPH-UHFFFAOYSA-N,IC(C)C,-0.46,298.15,1.93,kcal/mol,FEOH,free_energy
FMKOJHQHASLBPH-UHFFFAOYSA-N,IC(C)C,-0.7507902339717497,298.15,0.0225,atm m3/mol,KWG,henry
FMKOJHQHASLBPH-UHFFFAOYSA-N,IC(C)C,-0.46,298.15,1.93,kcal/mol,DGS,free_energy
FMKOJHQHASLBPH-UHFFFAOYSA-N,IC(C)C,-0.4636711281070745,298.15,8.08,kJ/mol,FEOH,free_energy
FMKOJHQHASLBPH-UHFFFAOYSA-N,IC(C)C,-0.75033575951028,298.15,1.4,log(M/M),KGW,henry
FMKOJHQHASLBPH-UHFFFAOYSA-N,IC(C)C,-0.75033575951028,298.15,1.4,log(M/M),KGW,henry
FMKOJHQHASLBPH-UHFFFAOYSA-N,IC(C)C,-0.75033575951028,298.15,1.4,log(M/M),KWG,henry
HCGFUIQPSOCUHI-UHFFFAOYSA-N,C(C)(C)OCCO,-5.806660986974609,310.15,141.0,M/M,KGW,henry
HCGFUIQPSOCUHI-UHFFFAOYSA-N,C(C)(C)OCCO,-6.036471003261212,298.15,3e-06,atm m3/mol,KWG,henry
NTOPKICPEQUPPH-UHFFFAOYSA-N,COc1c(C(C)C)nccn1,-3.430862257435785,293.15,28.0,(atm m3)/mol,KWG,henry
CFBYEGUGFPZCNF-UHFFFAOYSA-N,N(=O)(=O)c1c(cccc1)OC,-6.493814936852604,298.15,1.4,log(M/M),KGW,henry
CFBYEGUGFPZCNF-UHFFFAOYSA-N,N(=O)(=O)c1c(cccc1)OC,-6.493814936852604,298.15,1.4,log(M/M),KGW,henry
CFBYEGUGFPZCNF-UHFFFAOYSA-N,N(=O)(=O)c1c(cccc1)OC,-6.488487637350029,298.15,1.4e-06,atm m3/mol,KWG,henry
IKZVAPMTXDXWMX-UHFFFAOYSA-N,O(C(CC(C)(C)C)(C)C)C,-1.4670249427904345,288.15,10.0,[MPa/mf],KWG,henry
IKZVAPMTXDXWMX-UHFFFAOYSA-N,O(C(CC(C)(C)C)(C)C)C,-0.9142955720907556,298.15,10.0,[MPa/mf],KWG,henry
IKZVAPMTXDXWMX-UHFFFAOYSA-N,O(C(CC(C)(C)C)(C)C)C,-0.5193650007697285,308.15,10.0,[MPa/mf],KWG,henry
IKZVAPMTXDXWMX-UHFFFAOYSA-N,O(C(CC(C)(C)C)(C)C)C,-0.1115021735555347,318.15,10.0,[MPa/mf],KWG,henry
IKZVAPMTXDXWMX-UHFFFAOYSA-N,O(C(CC(C)(C)C)(C)C)C,0.150179355940795,333.15,10.0,[MPa/mf],KWG,henry
HVZJRWJGKQPSFL-UHFFFAOYSA-N,COC(C)(C)CC,-2.2996218749393096,288.15,10.0,[MPa/mf],KWG,henry
HVZJRWJGKQPSFL-UHFFFAOYSA-N,COC(C)(C)CC,-1.926661463980074,298.15,10.0,[MPa/mf],KWG,henry
HVZJRWJGKQPSFL-UHFFFAOYSA-N,COC(C)(C)CC,-1.5414849180339836,308.15,10.0,[MPa/mf],KWG,henry
HVZJRWJGKQPSFL-UHFFFAOYSA-N,COC(C)(C)CC,-1.0985152031378045,318.15,10.0,[MPa/mf],KWG,henry
HVZJRWJGKQPSFL-UHFFFAOYSA-N,COC(C)(C)CC,-2.210079873466643,298.15,1.414213562,log(M/M),KGW,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.2,298.15,1.93,kcal/mol,DGS,free_energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.21,298.15,1.93,kcal/mol,DGS,free_energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.21,298.15,1.93,kCal/mol,DGS,free_energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.21,298.15,1.0,kCal/mol,DGS,free_energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.21,298.15,1.93,kCal/mol,DGS,free_energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.21,298.15,1.93,kCal/mol,DGS,free_energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.21,298.15,1.94,kCal/mol,DGS,free_energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.2108030592734225,298.15,8.08,kJ/mol,FEOH,free_energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.2108030592734225,298.15,8.08,kJ/mol,FEOH,free_energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.21,298.15,1.93,kcal/mol,FEOH,free_energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.21,298.15,1.93,kcal/mol,FEOH,free_energy
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.210079873466643,298.15,1.41,log(M/M),KGW,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.210079873466643,298.15,1.4,log(M/M),KGW,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.210079873466643,298.15,1.4,log(M/M),KGW,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.210079873466643,298.15,1.4,log(M/M),KGW,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.52245345370753,283.15,0.0006,M/M,KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.3823467370741356,288.15,0.0009,M/M,KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.048675074856094,298.15,0.0008,M/M,KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.041198825844813,298.15,0.001,M/M,KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-1.7499390701562192,308.15,0.0015,M/M,KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-1.4717676128400343,318.15,0.005,M/M,KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.173016652378824,293.15,1.4,log(M/M),KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-1.657746457762631,313.15,164.0,kPa/mf,KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-1.4470493588680702,323.15,345.0,kPa/mf,KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-1.2315324209922554,333.15,955.0,kPa/mf,KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-1.04716313168011,343.15,776.0,kPa/mf,KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.008966003283377,298.15,269.2207,(Pa m3)/mol,KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.2172015219756793,288.15,10.0,[MPa/mf],KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.0078526090370667,298.15,10.0,[MPa/mf],KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-1.6959145565355875,308.15,10.0,[MPa/mf],KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-1.3717754899532395,318.15,10.0,[MPa/mf],KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.2102865026864587,298.15,10600000.0,Pa/mf,KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.210079873466643,298.15,1.4,log(M/M),KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.2722161993266616,298.15,0.000208,M/M,KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.210079873466643,298.15,1.4,log(M/M),KWG,henry
BZLVMXJERCGZMT-UHFFFAOYSA-N,COC(C)(C)C,-2.209962893114088,298.15,0.00191,atm m3/mol,KWG,henry
DWPLEOPKBWNPQV-UHFFFAOYSA-N,COc1c(cccc1)C(=O)C,-7.126079983409393,278.0,6e-07,M/M,KWG,henry
DWPLEOPKBWNPQV-UHFFFAOYSA-N,COc1c(cccc1)C(=O)C,-6.864435657093145,283.0,1e-06,M/M,KWG,henry
DWPLEOPKBWNPQV-UHFFFAOYSA-N,COc1c(cccc1)C(=O)C,-6.777024805899012,288.0,1.5e-06,M/M,KWG,henry
DWPLEOPKBWNPQV-UHFFFAOYSA-N,COc1c(cccc1)C(=O)C,-6.5506479444259655,293.0,3e-06,M/M,KWG,henry
DWPLEOPKBWNPQV-UHFFFAOYSA-N,COc1c(cccc1)C(=O)C,-6.278345779827161,298.15,4e-06,M/M,KWG,henry
VMPITZXILSNTON-UHFFFAOYSA-N,COc1c(cccc1)N,-6.12,298.15,1.93,kcal/mol,FEOH,free_energy
VMPITZXILSNTON-UHFFFAOYSA-N,COc1c(cccc1)N,-6.125468291274831,298.15,1.41,log(M/M),KGW,henry
VMPITZXILSNTON-UHFFFAOYSA-N,COc1c(cccc1)N,-6.125419707886024,298.15,14300.0,Pa/mf,KWG,henry
VMPITZXILSNTON-UHFFFAOYSA-N,COc1c(cccc1)N,-6.125468291274831,298.15,1.414213562,log(M/M),KGW,henry
VMPITZXILSNTON-UHFFFAOYSA-N,COc1c(cccc1)N,-6.125468291274831,298.15,1.4,log(M/M),KGW,henry
VMPITZXILSNTON-UHFFFAOYSA-N,COc1c(cccc1)N,-6.125468291274831,298.15,1.4,log(M/M),KGW,henry
VMPITZXILSNTON-UHFFFAOYSA-N,COc1c(cccc1)N,-6.125468291274831,298.15,1.4,log(M/M),KWG,henry
PKZJLOCLABXVMC-UHFFFAOYSA-N,COc1c(cccc1)C=O,-6.743155875165703,278.0,1.1e-06,M/M,KWG,henry
PKZJLOCLABXVMC-UHFFFAOYSA-N,COc1c(cccc1)C=O,-6.540160564421611,283.0,1.7e-06,M/M,KWG,henry
PKZJLOCLABXVMC-UHFFFAOYSA-N,COc1c(cccc1)C=O,-6.438862143326546,288.0,3e-06,M/M,KWG,henry
PKZJLOCLABXVMC-UHFFFAOYSA-N,COc1c(cccc1)C=O,-6.244329833196195,293.0,5e-06,M/M,KWG,henry
PKZJLOCLABXVMC-UHFFFAOYSA-N,COc1c(cccc1)C=O,-5.957026841469611,298.15,6e-06,M/M,KWG,henry
FVNIMHIOIXPIQT-UHFFFAOYSA-N,COC(CC)C,-1.6663185697028349,298.15,26600000.0,Pa/mf,KWG,henry
FVNIMHIOIXPIQT-UHFFFAOYSA-N,COC(CC)C,-1.6660660104420515,298.15,0.00479,atm m3/mol,KWG,henry
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.8,298.15,1.93,kcal/mol,DGS,free_energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.77,298.15,1.93,kcal/mol,DGS,free_energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.77,298.15,1.93,kCal/mol,DGS,free_energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.8,298.15,1.93,kCal/mol,DGS,free_energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.77,298.15,1.94,kCal/mol,DGS,free_energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.76625239005736,298.15,8.08,kJ/mol,FEOH,free_energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.76625239005736,298.15,8.08,kJ/mol,FEOH,free_energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.77,298.15,1.93,kcal/mol,FEOH,free_energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.76,298.15,1.93,kcal/mol,FEOH,free_energy
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.766664303947252,298.15,1.41,log(M/M),KGW,henry
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.766664303947252,298.15,1.414213562,log(M/M),KGW,henry
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.4638540415103645,310.15,437.0,M/M,KGW,henry
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.766664303947252,298.15,1.4,log(M/M),KGW,henry
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,0.1383429856497789,298.15,0.004944,atm m3/mol,KWG,henry
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.6441216912024315,298.15,5960.0,Pa/mf,KWG,henry
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.766664303947252,298.15,1.4,log(M/M),KWG,henry
XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,-6.643934495157843,298.15,1.08e-06,atm m3/mol,KWG,henry
XLLIQLLCWZCATF-UHFFFAOYSA-N,O(C(=O)C)CCOC,-5.3817028248829235,303.15,11.0,kPa/mf,KWG,henry
ASUDFOJKTJLAIK-UHFFFAOYSA-N,COCCN,-6.55,298.15,1.93,kCal/mol,DGS,free_energy
ASUDFOJKTJLAIK-UHFFFAOYSA-N,COCCN,-6.6,298.15,1.93,kCal/mol,DGS,free_energy
ASUDFOJKTJLAIK-UHFFFAOYSA-N,COCCN,-6.5463671128107075,298.15,8.08,kJ/mol,FEOH,free_energy
ASUDFOJKTJLAIK-UHFFFAOYSA-N,COCCN,-6.5463671128107075,298.15,8.08,kJ/mol,FEOH,free_energy
ASUDFOJKTJLAIK-UHFFFAOYSA-N,COCCN,-6.5,298.15,1.93,kcal/mol,DGS,free_energy
ASUDFOJKTJLAIK-UHFFFAOYSA-N,COCCN,-6.55,298.15,1.93,kcal/mol,DGS,free_energy
ASUDFOJKTJLAIK-UHFFFAOYSA-N,COCCN,-6.55,298.15,1.93,kcal/mol,FEOH,free_energy
ASUDFOJKTJLAIK-UHFFFAOYSA-N,COCCN,-6.55,298.15,1.93,kcal/mol,FEOH,free_energy
LHGVFZTZFXWLCP-UHFFFAOYSA-N,COc1c(cccc1)O,-5.57,298.15,1.93,kcal/mol,FEOH,free_energy
