ikey,dg_hyd,unit,process,note
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-4.6,kCal/mol,DGS,energy
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.3,kCal/mol,DGS,energy
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.31,kcal/mol,DGS,energy
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.3,kcal/mol,DGS,energy
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.107078,kJ/mol,FEOH,energy
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.31501322,kJ/mol,FEOH,energy
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.32,kcal/mol,FEOH,energy
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.31501322,kJ/mol,FEOH,energy
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.13,kcal/mol,FEOH,energy
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.137767721588443,log(M/M),KGW,ratio
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.137767721588443,log(M/M),KGW,ratio
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.1083191921273174,M/atm,KGW,henry_cp
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.1760643221431963,M/atm,KGW,henry_cp
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.137767721588443,log(M/M),KGW,ratio
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.17869512665264,log(M/M),KGW,ratio
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.137767721588443,log(M/M),KGW,ratio
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.137767721588443,log(M/M),KGW,ratio
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.2595249785682356,log(M/M),KWG,ratio
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.3137828999024665,mmHg/mf,KWG,henry_px
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.1758331306025656,M/M,KWG,ratio
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.2551133053508767,kPa/mf,KWG,henry_px
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.0566082496458895,kPa/mf,KWG,henry_px
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.108012658805002,M/M,KWG,ratio
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.013711194490084,M/M,KWG,ratio
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-2.903879785233453,M/M,KWG,ratio
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.175676926439906,Pa/mf,KWG,henry_px
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.17869512665264,log(M/M),KWG,ratio
KXKVLQRXCPHEJC-UHFFFAOYSA-N,-3.1757681537428284,atm m3/mol,KWG,henry_pv
WRQNANDWMGAFTP-UHFFFAOYSA-N,-5.837101743079521,kPa/mf,KWG,henry_px
WRQNANDWMGAFTP-UHFFFAOYSA-N,-6.756281985808029,atm m3/mol,KWG,henry_pv
BAPJBEWLBFYGME-UHFFFAOYSA-N,-2.8568503731706034,atm m3/mol,KWG,henry_pv
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-4.28,kcal/mol,DGS,energy
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-4.28,kCal/mol,DGS,energy
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-4.28,kCal/mol,DGS,energy
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-4.282987520000001,kJ/mol,FEOH,energy
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-4.282987520000001,kJ/mol,FEOH,energy
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-3.91,kcal/mol,FEOH,energy
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-3.92,kcal/mol,FEOH,energy
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-4.283735063385961,log(M/M),KGW,ratio
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-3.92903088616292,log(M/M),KGW,ratio
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-4.279288138547476,M/atm,KGW,henry_cp
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-3.92903088616292,log(M/M),KGW,ratio
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-3.92903088616292,log(M/M),KGW,ratio
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-3.8717325190730443,[log(molar/molar)],KGW,ratio
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-3.92903088616292,log(M/M),KGW,ratio
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-3.92903088616292,log(M/M),KGW,ratio
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-3.9253146372019154,Pa/mf,KWG,henry_px
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-3.92903088616292,log(M/M),KWG,ratio
QPJVMBTYPHYUOC-UHFFFAOYSA-N,-3.926312411297517,atm m3/mol,KWG,henry_pv
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.8,kcal/mol,DGS,energy
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.8,kCal/mol,DGS,energy
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-1.99,kcal/mol,DGS,energy
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.83,kCal/mol,DGS,energy
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.83,kCal/mol,DGS,energy
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.83,kCal/mol,DGS,energy
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.83,kcal/mol,DGS,energy
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.8322211,kJ/mol,FEOH,energy
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.8322211,kJ/mol,FEOH,energy
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.83,kcal/mol,FEOH,energy
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.83,kcal/mol,FEOH,energy
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.8376334177843314,log(M/M),KGW,ratio
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.8376334177843314,log(M/M),KGW,ratio
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.8359259729269986,M/atm,KGW,henry_cp
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.8376334177843314,log(M/M),KGW,ratio
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.8376334177843314,log(M/M),KGW,ratio
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.8376334177843314,log(M/M),KGW,ratio
UUIQMZJEGPQKFD-UHFFFAOYSA-N,3.2183321825382243,log(M/M),KGW,ratio
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.6720238312076243,M/M,KWG,ratio
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.8317954153163245,M/M,KWG,ratio
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.5742346740953406,Pa/mf,KWG,henry_px
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.8376334177843314,log(M/M),KWG,ratio
UUIQMZJEGPQKFD-UHFFFAOYSA-N,-2.833265771973427,atm m3/mol,KWG,henry_pv
QABLOFMHHSOFRJ-UHFFFAOYSA-N,-4.111572580695426,atm m3/mol,KWG,henry_pv
CCRCUPLGCSFEDV-UHFFFAOYSA-N,-4.621235851096847,M/M,KGW,ratio
CCRCUPLGCSFEDV-UHFFFAOYSA-N,-4.621235851096847,M/M,KGW,ratio
CCRCUPLGCSFEDV-UHFFFAOYSA-N,-4.640349923938176,M/M,KGW,ratio
CCRCUPLGCSFEDV-UHFFFAOYSA-N,-4.637994116172027,M/M,KGW,ratio
ZQWPRMPSCMSAJU-UHFFFAOYSA-N,-3.3,kcal/mol,FEOH,energy
ZQWPRMPSCMSAJU-UHFFFAOYSA-N,-3.3014773418452315,log(M/M),KGW,ratio
ZQWPRMPSCMSAJU-UHFFFAOYSA-N,-3.3014773418452315,log(M/M),KGW,ratio
ZQWPRMPSCMSAJU-UHFFFAOYSA-N,-3.3014773418452315,log(M/M),KGW,ratio
PKAHQJNJPDVTDP-UHFFFAOYSA-N,-4.1,kcal/mol,FEOH,energy
PKAHQJNJPDVTDP-UHFFFAOYSA-N,-4.106382974774441,log(M/M),KGW,ratio
PKAHQJNJPDVTDP-UHFFFAOYSA-N,-4.106382974774441,log(M/M),KGW,ratio
PKAHQJNJPDVTDP-UHFFFAOYSA-N,-4.106382974774441,log(M/M),KGW,ratio
YRHYCMZPEVDGFQ-UHFFFAOYSA-N,-1.466135792744668,atm m3/mol,KWG,henry_pv
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.8,kcal/mol,DGS,energy
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.78,kcal/mol,DGS,energy
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.78,kCal/mol,DGS,energy
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.78,kcal/mol,DGS,energy
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.7820298400000003,kJ/mol,FEOH,energy
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.7820298400000003,kJ/mol,FEOH,energy
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.78,kcal/mol,FEOH,energy
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.78,kcal/mol,FEOH,energy
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.783063544365402,log(M/M),KGW,ratio
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.783063544365402,log(M/M),KGW,ratio
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.785471259701597,M/atm,KGW,henry_cp
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.783063544365402,log(M/M),KGW,ratio
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.783063544365402,log(M/M),KGW,ratio
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.783063544365402,log(M/M),KGW,ratio
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.783063544365402,log(M/M),KGW,ratio
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.7363913400325925,log(M/M),KWG,ratio
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.783063544365402,log(M/M),KWG,ratio
TZIHFWKZFHZASV-UHFFFAOYSA-N,-2.783401183171911,atm m3/mol,KWG,henry_pv
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.5,kcal/mol,DGS,energy
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.48,kcal/mol,DGS,energy
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.49,kCal/mol,DGS,energy
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.48805246,kJ/mol,FEOH,energy
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.48805246,kJ/mol,FEOH,energy
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.49,kcal/mol,FEOH,energy
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.49,kcal/mol,FEOH,energy
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.496571708916022,log(M/M),KGW,ratio
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.496571708916022,log(M/M),KGW,ratio
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.482814805083789,M/atm,KGW,henry_cp
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.496571708916022,log(M/M),KGW,ratio
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.48292924056129,log(M/M),KGW,ratio
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.496571708916022,log(M/M),KGW,ratio
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.4882617280252615,M/M,KWG,ratio
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.487677007637051,Pa/mf,KWG,henry_px
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.48292924056129,log(M/M),KWG,ratio
NUKZAGXMHTUAFE-UHFFFAOYSA-N,-2.488231099110263,atm m3/mol,KWG,henry_pv
LGDSHSYDSCRFAB-UHFFFAOYSA-N,-3.561231444983111,atm/M,KWG,henry_pv
LGDSHSYDSCRFAB-UHFFFAOYSA-N,-3.561231444983111,atm/M,KWG,henry_pv
LGDSHSYDSCRFAB-UHFFFAOYSA-N,-3.734317856228277,atm m3/mol,KWG,henry_pv
LDCRTTXIJACKKU-ARJAWSKDSA-N,-6.189155089753578,atm m3/mol,KWG,henry_pv
KRZWEBVPFGCYMY-UHFFFAOYSA-M,-8.915567054477547,M/M,KWG,ratio
KRZWEBVPFGCYMY-UHFFFAOYSA-M,-8.813122040622694,M/M,KWG,ratio
VVQNEPGJFQJSBK-UHFFFAOYSA-N,-2.5387575678005216,atm m3/mol,KWG,henry_pv
QRMHDGWGLNLHMN-UHFFFAOYSA-N,-5.265895833828858,kPa/mf,KWG,henry_px
JGHZJRVDZXSNKQ-UHFFFAOYSA-N,-2.0,kcal/mol,DGS,energy
JGHZJRVDZXSNKQ-UHFFFAOYSA-N,-2.05,kcal/mol,DGS,energy
JGHZJRVDZXSNKQ-UHFFFAOYSA-N,-2.04,kCal/mol,DGS,energy
JGHZJRVDZXSNKQ-UHFFFAOYSA-N,-2.03872118,kJ/mol,FEOH,energy
JGHZJRVDZXSNKQ-UHFFFAOYSA-N,-2.03872118,kJ/mol,FEOH,energy
JGHZJRVDZXSNKQ-UHFFFAOYSA-N,-2.04,kcal/mol,FEOH,energy
JGHZJRVDZXSNKQ-UHFFFAOYSA-N,-2.04,kcal/mol,FEOH,energy
JGHZJRVDZXSNKQ-UHFFFAOYSA-N,-2.0497750126998806,M/atm,KGW,henry_cp
JGHZJRVDZXSNKQ-UHFFFAOYSA-N,-2.0393443745538633,M/M,KWG,ratio
JGHZJRVDZXSNKQ-UHFFFAOYSA-N,-2.046370253209854,log(M/M),KWG,ratio
JGHZJRVDZXSNKQ-UHFFFAOYSA-N,-2.0392633348107703,atm m3/mol,KWG,henry_pv
RLBIQVVOMOPOHC-UHFFFAOYSA-N,-7.3519261963652704,[log(molar/molar)],KGW,ratio
RLBIQVVOMOPOHC-UHFFFAOYSA-N,-7.642592615300398,M/M,KWG,ratio
RLBIQVVOMOPOHC-UHFFFAOYSA-N,-7.351315496785011,log((atm m3)/mol),KWG,henry_pv
RLBIQVVOMOPOHC-UHFFFAOYSA-N,-3.871686769995979,(Pa m3)/mol,KWG,henry_pv
RLBIQVVOMOPOHC-UHFFFAOYSA-N,-6.948435148212962,kPa m3/mol,KWG,henry_pv
RLBIQVVOMOPOHC-UHFFFAOYSA-N,-7.21818109542932,(atm m3)/mol,KWG,henry_pv
RLBIQVVOMOPOHC-UHFFFAOYSA-N,-7.785436239131144,M/M,KWG,ratio
RLBIQVVOMOPOHC-UHFFFAOYSA-N,-7.351315496785011,atm m3/mol,KWG,henry_pv
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.6,kcal/mol,DGS,energy
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.28,kcal/mol,DGS,energy
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.57,kCal/mol,DGS,energy
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.57,kCal/mol,DGS,energy
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.57,kCal/mol,DGS,energy
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.57409462,kJ/mol,FEOH,energy
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.57409462,kJ/mol,FEOH,energy
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.57,kcal/mol,FEOH,energy
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.56,kcal/mol,FEOH,energy
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.564784050689684,log(M/M),KGW,ratio
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.564784050689684,log(M/M),KGW,ratio
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.564666790778242,M/atm,KGW,henry_cp
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.564784050689684,log(M/M),KGW,ratio
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.564784050689684,log(M/M),KGW,ratio
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.5730468131386584,M/M,KWG,ratio
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.5731403818706085,atm m3/mol,KWG,henry_pv
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.578426519044416,log(M/M),KGW,ratio
HNBDRPTVWVGKBR-UHFFFAOYSA-N,-2.8330625331619754,Pa/mf,KWG,henry_px
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.9,kcal/mol,DGS,energy
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.9,kCal/mol,DGS,energy
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.97,kcal/mol,DGS,energy
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.94,kCal/mol,DGS,energy
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.93,kCal/mol,DGS,energy
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.93,kCal/mol,DGS,energy
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.94,kcal/mol,DGS,energy
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.93,kCal/mol,DGS,energy
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.93,kcal/mol,DGS,energy
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.9,kcal/mol,DGS,energy
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.9326036199999996,kJ/mol,FEOH,energy
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.9326036199999996,kJ/mol,FEOH,energy
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.93,kcal/mol,FEOH,energy
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.93,kcal/mol,FEOH,energy
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.9331306962674577,log(M/M),KGW,ratio
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.9331306962674577,log(M/M),KGW,ratio
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.935832379221986,M/atm,KGW,henry_cp
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.944955508754908,M/atm,KGW,henry_cp
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.9753460097453504,M/atm,KGW,henry_cp
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.9331306962674577,log(M/M),KGW,ratio
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.9331306962674577,log(M/M),KGW,ratio
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.9331306962674577,log(M/M),KGW,ratio
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.924182902583849,log(M/M),KWG,ratio
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.9314139980095373,M/M,KWG,ratio
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.930262422646331,Pa/mf,KWG,henry_px
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.9331306962674577,log(M/M),KWG,ratio
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-2.9304064396203002,atm m3/mol,KWG,henry_pv
VMVNZNXAVJHNDJ-UHFFFAOYSA-N,-0.6381040837681302,mol/(L atm),KGW,henry_cp
FKTLISWEAOSVBS-UHFFFAOYSA-N,-0.7437684949730844,atm m3/mol,KWG,henry_pv
FUSUHKVFWTUUBE-UHFFFAOYSA-N,-4.099279858662738,mol/(L atm),KGW,henry_cp
FUSUHKVFWTUUBE-UHFFFAOYSA-N,-4.162740264921994,M/atm,KGW,henry_cp
FUSUHKVFWTUUBE-UHFFFAOYSA-N,-0.7334218301104253,M/M,KWG,ratio
FUSUHKVFWTUUBE-UHFFFAOYSA-N,-3.8446609670149536,M/M,KWG,ratio
FUSUHKVFWTUUBE-UHFFFAOYSA-N,-3.712251247031152,atm m3/mol,KWG,henry_pv
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.6,kcal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.6,kcal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.56,kCal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.6,kCal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.56,kCal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.56,kCal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.57,kCal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.56,kcal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.56,kCal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-5.8,kCal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-5.1,kCal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.3,kCal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-6.5,kCal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.6,kCal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.007,kCal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.5,kcal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.5,kcal/mol,DGS,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.56262454,kJ/mol,FEOH,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.56262454,kJ/mol,FEOH,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.56,kcal/mol,FEOH,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.56262454,kJ/mol,FEOH,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.55,kcal/mol,FEOH,energy
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.5565844304806085,log(M/M),KGW,ratio
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.5565844304806085,log(M/M),KGW,ratio
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.5565844304806085,log(M/M),KGW,ratio
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.5565844304806085,log(M/M),KGW,ratio
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.5565844304806085,log(M/M),KGW,ratio
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.62909320280324,mm Hg/M,KWG,henry_pv
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.619713299151264,mm Hg/M,KWG,henry_pv
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.60819346367993,mm Hg/M,KWG,henry_pv
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.611243585590385,mm Hg/M,KWG,henry_pv
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.56143702038739,Pa/mf,KWG,henry_px
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.5565844304806085,log(M/M),KWG,ratio
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.826162336530134,mf/mf,KWG,ratio
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.745227197564342,M/M,KWG,ratio
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.5565844304806085,log(M/M),KWG,ratio
BAVYZALUXZFZLV-UHFFFAOYSA-N,-4.5609900954546205,atm m3/mol,KWG,henry_pv
IDDBICIFODFKQO-UHFFFAOYSA-N,2.216230598342251,atm m3/mol,KWG,henry_pv
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.7,kcal/mol,DGS,energy
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.71,kcal/mol,DGS,energy
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.71,kCal/mol,DGS,energy
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.71,kCal/mol,DGS,energy
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.71,kCal/mol,DGS,energy
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.70650284,kJ/mol,FEOH,energy
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.70650284,kJ/mol,FEOH,energy
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.71,kcal/mol,FEOH,energy
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.7,kcal/mol,FEOH,energy
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.7053085443415452,log(M/M),KGW,ratio
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.7053085443415452,log(M/M),KGW,ratio
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.695758816493233,[log(molar/molar)],KGW,ratio
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.7053085443415452,log(M/M),KGW,ratio
UAEPNZWRGJTJPN-UHFFFAOYSA-N,-1.7224674429933133,log(M/M),KGW,ratio
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.6767103799219316,log(M/M),KWG,ratio
UAEPNZWRGJTJPN-UHFFFAOYSA-N,0.9692590627289925,kPa m3/mol,KWG,henry_pv
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.5974669772095564,kPa m3/mol,KWG,henry_pv
UAEPNZWRGJTJPN-UHFFFAOYSA-N,2.0927354678172745,kPa m3/mol,KWG,henry_pv
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.6980366780648675,Pa/mf,KWG,henry_px
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.6477250835935633,kPa m3/mol,KWG,henry_pv
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.6427168758684334,M/M,KWG,ratio
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.6773633496129325,ln(Pa/mf),KWG,henry_px
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.6507386709226157,log(M/M),KWG,ratio
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.6983728519509749,atm m3/mol,KWG,henry_pv
UAEPNZWRGJTJPN-UHFFFAOYSA-N,1.691666075986813,log(M/M),KGW,ratio
GDOPTJXRTPNYNR-UHFFFAOYSA-N,1.6,kcal/mol,DGS,energy
GDOPTJXRTPNYNR-UHFFFAOYSA-N,1.36,kCal/mol,DGS,energy
GDOPTJXRTPNYNR-UHFFFAOYSA-N,1.6,kCal/mol,DGS,energy
GDOPTJXRTPNYNR-UHFFFAOYSA-N,1.6,kCal/mol,DGS,energy
GDOPTJXRTPNYNR-UHFFFAOYSA-N,1.59656008,kJ/mol,FEOH,energy
GDOPTJXRTPNYNR-UHFFFAOYSA-N,1.59656008,kJ/mol,FEOH,energy
GDOPTJXRTPNYNR-UHFFFAOYSA-N,1.59,kcal/mol,FEOH,energy
GDOPTJXRTPNYNR-UHFFFAOYSA-N,1.5961687975036862,log(M/M),KGW,ratio
GDOPTJXRTPNYNR-UHFFFAOYSA-N,1.5961687975036862,log(M/M),KGW,ratio
GDOPTJXRTPNYNR-UHFFFAOYSA-N,1.5961687975036862,log(M/M),KGW,ratio
GDOPTJXRTPNYNR-UHFFFAOYSA-N,1.5961687975036862,log(M/M),KGW,ratio
GDOPTJXRTPNYNR-UHFFFAOYSA-N,1.569400915606928,log(M/M),KWG,ratio
GDOPTJXRTPNYNR-UHFFFAOYSA-N,1.5992831127130893,Pa/mf,KWG,henry_px
GDOPTJXRTPNYNR-UHFFFAOYSA-N,1.5967105369143868,kPa m3/mol,KWG,henry_pv
